learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1,vote for class 0,vote for class 1,training queue size,recall0 Validation,recall1 Validation,time stamp,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1518.0,1518.0,82.42718350089918,62.45870672833518,57.8296009153226,54.54512640308492,829.0,689.0,88.18212754657318,69.26617690586153,11.817872453426794,30.73382309413854,1589.0,0.0,20.0,0.5047528769577416,0.4952471230422584,1.0,0.0,319.0,0.0,0.0,1.354142671E9,2255.8,95.0144587335057,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1519.0,1519.0,82.6029117070717,62.68006501301232,57.82960091532262,54.54512640308495,830.0,689.0,88.30033444548565,69.26617690586153,11.699665554514333,30.73382309413854,1590.0,0.0,20.0,0.5047528769577416,0.4952471230422584,1.0,0.0,320.0,0.0,0.0,1.354142678E9,2255.8,95.0144587335057,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1520.0,1520.0,81.77688239835874,60.992328955185236,56.44749686793662,53.142598279974386,830.0,690.0,88.30033444548565,68.57284025389194,11.699665554514333,31.427159746108114,1590.0,0.0,20.0,0.5047528769577416,0.4952471230422584,1.0,0.0,320.0,0.0,0.0,1.354153044E9,2255.8,95.0144587335057,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1521.0,1521.0,80.95911338654658,59.33610786681617,54.03339635153588,51.79727292765701,830.0,691.0,88.30033444548565,67.88645041156649,11.699665554514333,32.11354958843359,1590.0,0.0,20.0,0.5047528769577416,0.4952471230422584,1.0,0.0,320.0,0.0,0.0,1.354159747E9,2255.8,95.0144587335057,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1522.0,1522.0,80.14952206859031,57.62587360311726,52.74716446296297,49.24016329946185,831.0,691.0,87.41712269439202,67.88645041156649,12.582877305607962,32.11354958843359,1591.0,0.0,20.0,0.5097053481881642,0.4902946518118358,0.0,1.0,320.0,0.0,0.0,1.354169441E9,2256.95,95.53311633035683,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1523.0,1523.0,79.34802666747704,56.013420396548696,51.50864750395478,48.000343693252844,831.0,692.0,87.41712269439202,67.20693764288535,12.582877305607962,32.79306235711472,1591.0,0.0,20.0,0.5097053481881642,0.4902946518118358,1.0,0.0,320.0,0.0,0.0,1.354175412E9,2256.95,95.53311633035683,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1524.0,1524.0,79.55454644682774,56.27334185860119,52.632092577812294,48.000343693252844,832.0,692.0,87.54298086853136,67.20693764288535,12.457019131468606,32.79306235711472,1593.0,0.0,20.0,0.5097053481881642,0.4902946518118358,1.0,0.0,321.0,0.0,0.0,1.354177558E9,2256.95,95.53311633035683,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1525.0,1525.0,78.75900080683532,54.594596641262015,50.29189593349508,45.43131694461296,833.0,692.0,86.66734855338665,67.20693764288535,13.332651446613312,32.79306235711472,1594.0,0.0,20.0,0.5097053481881642,0.4902946518118358,0.0,1.0,322.0,0.0,0.0,1.354184279E9,2256.95,95.53311633035683,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1526.0,1526.0,78.97141084516312,54.860802515344766,50.29189593349509,45.43131694461295,834.0,692.0,86.80070560076756,67.20693764288535,13.19929439923239,32.79306235711472,1595.0,0.0,20.0,0.5097053481881642,0.4902946518118358,1.0,0.0,323.0,0.0,0.0,1.354191289E9,2256.95,95.53311633035683,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1527.0,1527.0,79.18169678218435,55.12128927956339,50.29189593349508,45.431316944612945,835.0,692.0,86.9327284699319,67.20693764288535,13.067271530068034,32.79306235711472,1596.0,0.0,20.0,0.5097053481881642,0.4902946518118358,1.0,0.0,324.0,0.0,0.0,1.354196297E9,2256.95,95.53311633035683,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1528.0,1528.0,79.38987985893046,55.37622653861657,50.29189593349505,45.43131694461292,836.0,692.0,87.06343051476004,67.20693764288535,12.93656948523991,32.79306235711472,1597.0,0.0,20.0,0.5094622117592197,0.49053778824078026,1.0,0.0,324.0,0.0,0.0,1.354209989E9,2259.85,94.78134115731298,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1529.0,1529.0,78.59598089208237,53.773056849760046,49.09582715167362,44.24794583704669,836.0,693.0,87.06343051476004,66.53423291455155,12.93656948523991,33.46576708544852,1598.0,0.0,20.0,0.5192239137452113,0.48077608625478874,1.0,0.0,323.0,0.0,0.0,1.354235095E9,2262.3999999999996,94.68251658763839,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1530.0,1530.0,77.8100209182511,52.202444940284046,46.69355087585824,43.11360191532299,836.0,694.0,87.06343051476004,65.8682678888371,12.93656948523991,34.13173211116296,1599.0,0.0,20.0,0.5240316746077591,0.4759683253922408,1.0,0.0,323.0,0.0,0.0,1.354262621E9,2263.2,94.58029170470655,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1531.0,1531.0,78.0319207551621,53.020705355427026,46.69355087585824,44.54949448951873,836.0,695.0,87.06343051476004,66.20990145284365,12.93656948523991,33.79009854715639,1599.0,0.0,20.0,0.5240316746077591,0.4759683253922408,0.0,1.0,323.0,0.0,0.0,1.354263704E9,2263.2,94.58029170470655,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1532.0,1532.0,78.25160159278674,53.29265469743153,47.96886125451289,44.54949448951871,837.0,695.0,87.19282495535259,66.20990145284365,12.807175044647353,33.79009854715639,1601.0,0.0,20.0,0.528268409840234,0.47173159015976585,1.0,0.0,322.0,0.0,0.0,1.354294234E9,2266.4,95.1947588119386,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1533.0,1533.0,78.46908562113613,54.08341322524407,49.196566220213796,45.941706750114335,837.0,696.0,87.19282495535259,66.548112382204,12.807175044647353,33.451887617796054,1601.0,0.0,20.0,0.528268409840234,0.47173159015976585,0.0,1.0,322.0,0.0,0.0,1.354294875E9,2266.4,95.1947588119386,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1534.0,1534.0,78.6843948083209,54.35232429118933,50.37922385549333,45.94170675011432,838.0,696.0,87.32092487937315,66.548112382204,12.67907512062679,33.451887617796054,1602.0,0.0,20.0,0.5329857257418317,0.46701427425816816,1.0,0.0,322.0,0.0,0.0,1.354300523E9,2267.4999999999995,94.91575211733827,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1535.0,1535.0,78.89755090277025,54.61546145773845,50.37922385549336,45.94170675011435,839.0,696.0,87.44774324337726,66.548112382204,12.55225675662266,33.451887617796054,1603.0,0.0,20.0,0.5329857257418317,0.46701427425816816,1.0,0.0,323.0,0.0,0.0,1.354310031E9,2267.4999999999995,94.91575211733827,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1536.0,1536.0,79.1085754354287,54.87299584167554,50.37922385549335,45.94170675011434,840.0,696.0,87.57329287412821,66.548112382204,12.42670712587172,33.451887617796054,1605.0,0.0,20.0,0.5329857257418317,0.46701427425816816,1.0,0.0,324.0,0.0,0.0,1.354316632E9,2267.4999999999995,94.91575211733827,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1537.0,1537.0,79.31748972193103,55.12509190378707,50.37922385549336,45.94170675011435,841.0,696.0,87.6975864698993,66.548112382204,12.30241353010062,33.451887617796054,1607.0,0.0,20.0,0.5329857257418317,0.46701427425816816,1.0,0.0,325.0,0.0,0.0,1.354330885E9,2267.4999999999995,94.91575211733827,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1538.0,1538.0,79.52431486475527,55.37190776962335,50.37922385549335,45.94170675011433,842.0,696.0,87.82063660176335,66.548112382204,12.179363398236566,33.451887617796054,1608.0,0.0,20.0,0.5322793097995693,0.4677206902004306,1.0,0.0,325.0,0.0,0.0,1.354375882E9,2270.0,94.60777758169449,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1539.0,1539.0,79.7290717553544,55.6135955318845,50.379223855493336,45.94170675011433,843.0,696.0,87.94245571486896,66.548112382204,12.057544285130984,33.451887617796054,1609.0,0.0,20.0,0.5322793097995693,0.4677206902004306,1.0,0.0,326.0,0.0,0.0,1.354412724E9,2270.0,94.60777758169449,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1540.0,1540.0,79.93178107626655,56.416907231057266,51.57654480143046,47.35969292391533,843.0,697.0,87.94245571486896,66.88293502878639,12.057544285130984,33.117064971213644,1610.0,0.0,20.0,0.5545438516660381,0.44545614833396185,0.0,1.0,321.0,0.0,0.0,1.35448304E9,2277.5999999999995,94.91569666648508,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1541.0,1541.0,79.13246311534382,54.810826678112576,49.139228840502994,46.137256620184424,843.0,698.0,87.94245571486896,66.21350440591137,12.057544285130984,33.78649559408867,1611.0,0.0,20.0,0.563408429017884,0.43659157098211604,1.0,0.0,320.0,0.0,0.0,1.354500383E9,2279.9499999999994,94.65754063993,0.0,0.0,1.2000000000000002,0.6155870112510924,1.1,0.30779350562554625,1.1,0.30779350562554625,0.09999999999999999,0.3077935056255462,0.0,0.0,0.0,0.0,1.0,0.0
1542.0,1542.0,79.34113852300018,55.05957815395244,50.361301488599,46.13725662018441,844.0,698.0,88.06305612970392,66.21350440591137,11.936943870296018,33.78649559408867,1612.0,0.0,20.0,0.5677743447277052,0.4322256552722949,1.0,0.0,320.0,0.0,0.0,1.354520751E9,2280.9500000000003,94.51119399030817,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1543.0,1543.0,79.54772717580767,55.3031590880679,50.36130148859901,46.13725662018442,845.0,698.0,88.18245004334617,66.21350440591137,11.817549956653767,33.78649559408867,1613.0,0.0,20.0,0.5677743447277052,0.4322256552722949,1.0,0.0,321.0,0.0,0.0,1.354527476E9,2280.9500000000003,94.51119399030817,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1544.0,1544.0,78.75224975904949,53.59771512808321,47.90973489894132,43.477072005010996,846.0,698.0,87.30044654624886,66.21350440591137,12.699553453751067,33.78649559408867,1614.0,0.0,20.0,0.5677743447277052,0.4322256552722949,0.0,1.0,322.0,0.0,0.0,1.354528859E9,2280.9500000000003,94.51119399030817,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1545.0,1545.0,78.96472729980223,53.847850490434524,47.909734898941345,43.47707200501101,847.0,698.0,87.4274676010725,66.21350440591137,12.572532398927445,33.78649559408867,1616.0,0.0,20.0,0.5677743447277052,0.4322256552722949,1.0,0.0,323.0,0.0,0.0,1.35454875E9,2280.9500000000003,94.51119399030817,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1546.0,1546.0,79.17508006438439,54.09284216517807,47.90973489894134,43.47707200501099,848.0,698.0,87.55321793739316,66.21350440591137,12.44678206260678,33.78649559408867,1617.0,0.0,20.0,0.5677743447277052,0.4322256552722949,1.0,0.0,324.0,0.0,0.0,1.354548968E9,2280.9500000000003,94.51119399030817,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1547.0,1547.0,79.3833293005729,54.33283519933523,47.909734898941345,43.47707200501099,849.0,698.0,87.6777102725072,66.21350440591137,12.322289727492755,33.78649559408867,1619.0,0.0,20.0,0.5693547125245402,0.43064528747545994,1.0,0.0,322.0,0.0,0.0,1.354564155E9,2288.4500000000003,92.1586018488608,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1548.0,1548.0,79.58949604366656,54.56796927565737,47.9097348989413,43.47707200501097,850.0,698.0,87.80095719633665,66.21350440591137,12.199042803663302,33.78649559408867,1620.0,0.0,20.0,0.5779245537453018,0.4220754462546983,1.0,0.0,321.0,0.0,0.0,1.354580873E9,2290.7,92.26740315089897,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1549.0,1549.0,79.79360111861091,55.4334915081385,49.21882772638711,45.01515168901922,850.0,699.0,87.80095719633665,66.55167005983854,12.199042803663302,33.4483299401615,1620.0,0.0,20.0,0.5821453082078488,0.4178546917921513,0.0,1.0,320.0,0.0,0.0,1.354603585E9,2291.7499999999995,92.23931973547495,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1550.0,1550.0,79.99566514210171,56.2584748761366,49.21882772638709,46.486061040457685,850.0,700.0,87.80095719633665,66.88644806806418,12.199042803663302,33.113551931935866,1620.0,0.0,20.0,0.5863238551257703,0.41367614487422977,0.0,1.0,319.0,0.0,0.0,1.354632101E9,2293.1,91.60492976851596,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1551.0,1551.0,80.19570852466755,57.04566346590836,49.21882772638708,47.894036590867486,850.0,701.0,87.80095719633665,67.21787242638638,12.199042803663302,32.782127573613685,1620.0,0.0,20.0,0.5863238551257703,0.41367614487422977,0.0,1.0,319.0,0.0,0.0,1.354634109E9,2293.1,91.60492976851596,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1552.0,1552.0,80.3937514727314,57.28327169026905,50.50088010577648,47.89403659086749,851.0,701.0,87.9229711727071,67.21787242638638,12.077028827292871,32.782127573613685,1621.0,0.0,20.0,0.5863238551257703,0.41367614487422977,1.0,0.0,320.0,0.0,0.0,1.354637969E9,2293.1,91.60492976851596,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1553.0,1553.0,80.58981399065172,57.5159285048364,50.50088010577648,47.89403659086749,852.0,701.0,88.04376454061241,67.21787242638638,11.95623545938754,32.782127573613685,1622.0,0.0,20.0,0.5863238551257703,0.41367614487422977,1.0,0.0,321.0,0.0,0.0,1.354644102E9,2293.1,91.60492976851596,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1554.0,1554.0,80.78391588274316,57.74377569514178,50.50088010577648,47.89403659086749,853.0,701.0,88.1633495154671,67.21787242638638,11.836650484532841,32.782127573613685,1623.0,0.0,20.0,0.5863238551257703,0.41367614487422977,1.0,0.0,322.0,0.0,0.0,1.354656431E9,2293.1,91.60492976851596,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1555.0,1555.0,80.97607675527692,57.96694972053478,50.50088010577647,47.89403659086747,854.0,701.0,88.28173819034576,67.21787242638638,11.71826180965419,32.782127573613685,1624.0,0.0,20.0,0.6296199226198314,0.37038007738016876,1.0,0.0,312.0,0.0,0.0,1.354803757E9,2304.5499999999997,90.9571761585464,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1556.0,1556.0,81.16631601846125,58.18558196216812,50.50088010577646,47.894036590867465,855.0,701.0,88.39894253721015,67.21787242638638,11.601057462789798,32.782127573613685,1625.0,0.0,20.0,0.6296199226198314,0.37038007738016876,1.0,0.0,313.0,0.0,0.0,1.354809156E9,2304.5499999999997,90.9571761585464,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1557.0,1557.0,81.35465288840207,58.975486278336696,51.7809845701443,49.31059415499258,855.0,702.0,88.39894253721015,67.54597678826565,11.601057462789798,32.4540232117344,1626.0,0.0,20.0,0.6369904861596968,0.36300951384030344,0.0,1.0,312.0,0.0,0.0,1.354822774E9,2306.55,91.2616106528225,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1558.0,1558.0,81.54110638904399,59.72863368974073,51.78098457014432,50.665357956904835,855.0,703.0,88.39894253721015,67.8707944682959,11.601057462789798,32.129205531704145,1626.0,0.0,20.0,0.6782338586429284,0.3217661413570718,0.0,1.0,300.0,0.0,0.0,1.354890828E9,2318.25,89.64307881229519,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1559.0,1559.0,80.72569519731995,58.06692325820525,49.142360342106,49.33351431194706,855.0,704.0,88.39894253721015,67.19151210654674,11.601057462789798,32.8084878934533,1626.0,0.0,20.0,0.6846370048559342,0.31536299514406607,1.0,0.0,298.0,0.0,0.0,1.35489233E9,2320.2000000000003,89.78254431212049,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1560.0,1560.0,79.91843812005702,56.344376036257174,47.8665833074745,46.6782550473964,856.0,704.0,87.51479083618621,67.19151210654674,12.485209163813742,32.8084878934533,1629.0,0.0,20.0,0.7252027030847771,0.2747972969152229,0.0,1.0,281.0,0.0,0.0,1.355034793E9,2343.9500000000003,90.13584776675474,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1561.0,1561.0,79.11925361605999,54.651568050129725,45.24427607116376,43.99617498219372,857.0,704.0,86.63948388204486,67.19151210654674,13.360516117955095,32.8084878934533,1630.0,0.0,20.0,0.7588595948936023,0.24114040510639753,0.0,1.0,269.0,0.0,0.0,1.35512277E9,2357.3,89.89766111353629,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1562.0,1562.0,79.32806111166228,54.90305321715743,45.24427607116377,43.99617498219372,858.0,704.0,86.7731130812244,67.19151210654674,13.226886918775566,32.8084878934533,1631.0,0.0,20.0,0.7612709989446663,0.23872900105533357,1.0,0.0,269.0,0.0,0.0,1.35512702E9,2358.149999999999,89.8538433117624,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
1563.0,1563.0,79.53478053167647,55.706576484343486,46.671117361315666,45.487918350272835,858.0,705.0,86.7731130812244,67.51987187750298,13.226886918775566,32.48012812249706,1631.0,0.0,20.0,0.7683614890050109,0.23163851099498908,0.0,1.0,266.0,0.0,0.0,1.355143162E9,2361.2999999999997,89.71129131538395,0.0,0.0,1.3,0.9787209698591857,1.1500000000000001,0.4893604849295929,1.1500000000000001,0.4893604849295929,0.15000000000000002,0.4893604849295929,0.0,0.0,0.0,0.0,1.0,0.0
